Unnamed: 0,Id,Tweet Time,Url,Tweet Text,Likes Count,Reply Count,Retweet Count,Retweeted Tweet,User Id,User Name,User Location,Follower Count,Following Count,tweet_clean
2062,1473151888358928386,2021-12-21 04:42:34+00:00,https://twitter.com/ruhutsitompul/status/1473151888358928386,"Ini Nenek Siti FS hanya ingin merendahkan Kerja Keras PPKM yg dipimpin Bpk Joko Widodo Presiden RI yg Sukses Besar dan diakui Dunia Internasional, sudalah urus saja Cucu Nenek di Rumah jangan kau racuni pikiran Rakyat Indonesia❤️tercinta MERDEKA🤟👍🙏🇮🇩. https://t.co/7zXsSttJpj",552,264,49,,,,,,,nenek siti fs rendah kerja keras ppkm yg pimpin bpk joko widodo presiden ri yg sukses dunia internasional suda urus cucu nenek rumah kau racun pikir rakyat indonesiatercinta merdeka
2063,1473143297904283657,2021-12-21 04:08:26+00:00,https://twitter.com/ruhutsitompul/status/1473143297904283657,Karena itu Rocky menggerung gerung hati2 dgn ucapanMu yg suka menghina Presiden RI walaupun kau tdk menyebut Nama Bpk Joko Widodo dan Faktanya kaget  dgn hasil survei  Waspada waspada waspadalah MERDEKA🤟👍🙏🇮🇩.https://t.co/Iwg2qktIEv,160,43,15,,,,,,,rocky gerung gerung hati2 dgn yg suka hina presiden ri kau tdk nama bpk joko widodo fakta kaget dgn hasil survei waspada waspada waspada merdeka
2064,1473135947113844737,2021-12-21 03:39:13+00:00,https://twitter.com/ruhutsitompul/status/1473135947113844737,@abu_waras Haleluya Puji Tuhan Yesus Shalom.,0,0,0,,2905814730.0,abu_waras,"Bima Sakti, Bumi, Indonesia",142369.0,5812.0,haleluya puji tuhan yesus shalom
2065,1472913838030811139,2021-12-20 12:56:39+00:00,https://twitter.com/ruhutsitompul/status/1472913838030811139,@Helmi_Felis Ha ha ha mimpi ka’le ye ka’cian deh MERDEKA🤟👍🙏🇮🇩.,0,0,0,,,,,,,ha ha ha mimpi ka le ye ka cian deh merdeka
2066,1472913470165172224,2021-12-20 12:55:11+00:00,https://twitter.com/ruhutsitompul/status/1472913470165172224,@74MahlukHalus Ha ha ha mimpi disiang bolong ka’cian deh MERDEKA🤟👍🙏🇮🇩.,0,0,0,,,,,,,ha ha ha mimpi siang bolong ka cian deh merdeka
2067,1472859603234803712,2021-12-20 09:21:08+00:00,https://twitter.com/ruhutsitompul/status/1472859603234803712,@BraderBamz Haleluya Puji Tuhan Yesus Shalom.,9,0,0,,59102555.0,okonrah_tb,Selalu dihatimu,3017.0,445.0,haleluya puji tuhan yesus shalom
2068,1472499000271986690,2021-12-19 09:28:14+00:00,https://twitter.com/ruhutsitompul/status/1472499000271986690,"Rocky menggerung gerung makin stresssssss mendekati pesong, menilai PDI Perjuangan mengenai 20 %  ha ha ha Kami tdk bisa dikompori makin dungu saja kau ka’cian deh dan partaiKu melaksanakannya sesuai UU karena  ta’at Hukum MERDEKA🤟👍🙏🇮🇩. https://t.co/6Hz5M5sosQ",993,260,91,,,,,,,rocky gerung gerung stresssssss pesong nilai pdi juang kena 20 ha ha ha tdk kompor dungu kau ka cian deh partai laksana sesuai uu ta at hukum merdeka
2069,1472435111568166917,2021-12-19 05:14:21+00:00,https://twitter.com/ruhutsitompul/status/1472435111568166917,@yoscool Haleluya Puji Tuhan Yesus Shalom.,2,0,0,,100186257.0,yoscool,"Depok, Jawa Barat",30.0,118.0,haleluya puji tuhan yesus shalom
2070,1472082487614476289,2021-12-18 05:53:09+00:00,https://twitter.com/ruhutsitompul/status/1472082487614476289,@Deddy28344694 Haleluya Puji Tuhan Yesus Shalom.,0,0,0,,,,,,,haleluya puji tuhan yesus shalom
2071,1472039846759710723,2021-12-18 03:03:43+00:00,https://twitter.com/ruhutsitompul/status/1472039846759710723,"Sampai kapan nie kadrun👺diberi kebebasan nyinyir dan ngebacot karena sudah keterlaluan tolong diberi pelajaran, berani menghina Bpk Jenderal TNI AD Dudung yg dipercaya menjabat KSAD MERDEKA🤟👍🙏🇮🇩. https://t.co/NDuOPQJDvb",911,295,147,,,,,,,nie kadrundiberi bebas nyinyir ngebacot tolong ajar berani hina bpk jenderal tni ad dudung yg percaya jabat ksad merdeka
2072,1472021194039721987,2021-12-18 01:49:36+00:00,https://twitter.com/ruhutsitompul/status/1472021194039721987,"Maju terusssssss Pak Joko Widodo Presiden RI ke 7, lawan politik Mas JOKOWI makin stresssssss melihat kerja keras Presiden bersama Jajarannya sedangkan mereka modalnya hanya Nyinyir👺Ngebacot “Tuhan Memberkati” MERDEKA🤟👍🙏🇮🇩.",191,34,16,,,,,,,maju terusssssss joko widodo presiden ri 7 lawan politik mas jokowi stresssssss lihat kerja keras presiden jajar modal nyinyirngebacot tuhan kati merdeka
2073,1471759583995592707,2021-12-17 08:30:03+00:00,https://twitter.com/ruhutsitompul/status/1471759583995592707,"@jokowi wow keren, Pak Joko Widodo Presiden RI ke 7 memang Oke deh Paten MERDEKA🤟👍🙏🇮🇩.",30,2,1,,,,,,,wow keren joko widodo presiden ri 7 oke deh paten merdeka
2074,1471758570135851012,2021-12-17 08:26:01+00:00,https://twitter.com/ruhutsitompul/status/1471758570135851012,"Bu Puan Maharani Ketua DPR RI sudah terang benderang argumentasinya, jadi kalau belum memungkinkan masih ada kesempatan 2029 utk maju sabar ya duduk diboncengan jgn ambang batas Capres 20% yg sudah Final mau dihapus MERDEKA🤟👍🙏🇮🇩.https://t.co/9vVOyeQhxL",142,38,15,,,,,,,bu puan maharani ketua dpr ri terang benderang argumentasi 2029 utk maju sabar ya duduk bonceng jgn ambang batas capres 20 yg final hapus merdeka
2075,1471436695912337411,2021-12-16 11:07:00+00:00,https://twitter.com/ruhutsitompul/status/1471436695912337411,@KetumProDEMnew Luhut Binsar Pandjaitan Menko Maritim &amp; Investasi memang Oke Puji Tuhan Shalom Paten MERDEKA🤟👍🙏🇮🇩.,1,0,0,,,,,,,luhut binsar pandjaitan menko maritim investasi oke puji tuhan shalom paten merdeka
2076,1471346329473351680,2021-12-16 05:07:55+00:00,https://twitter.com/ruhutsitompul/status/1471346329473351680,Ini fakta karena itu berjalanlah terusssssss dijalan Tuhan jangan lakukan fitnah Gusti boten sare MERDEKA🤟👍🙏🇮🇩.https://t.co/T7eDOOuXGv,543,63,69,,,,,,,fakta jalan terusssssss jalan tuhan laku fitnah gusti boten sare merdeka
2077,1471320460310708226,2021-12-16 03:25:08+00:00,https://twitter.com/ruhutsitompul/status/1471320460310708226,"@geloraco Pak LBP 100 mengenai hutang RI, yg Nyinyir👺Ngebacot hanya BSH dan Kadrun ha ha ha MERDEKA🤟👍🙏🇮🇩.",0,1,0,,,,,,,lbp 100 kena hutang ri yg nyinyirngebacot bsh kadrun ha ha ha merdeka
2078,1471319437730988032,2021-12-16 03:21:04+00:00,https://twitter.com/ruhutsitompul/status/1471319437730988032,"Pak Joko Widodo Presiden RI ke 7 tolong terusssssss menjaga kesehatan, Rakyat Indonesia❤️tercinta bersama Presiden RI MERDEKA🙏🇮🇩.https://t.co/osw62WoqfA",546,32,58,,,,,,,joko widodo presiden ri 7 tolong terusssssss jaga sehat rakyat indonesiatercinta presiden ri merdeka
2079,1471317254792830980,2021-12-16 03:12:23+00:00,https://twitter.com/ruhutsitompul/status/1471317254792830980,"@geloraco inikan yg salah kau lihat data, bukan Bpk Jokowi malu dong masih ngeles ha ha ha ka’cian deh Wassalam.",0,0,0,,,,,,,yg salah kau lihat data bpk jokowi malu ngeles ha ha ha ka cian deh wassalam
2080,1471063626744164354,2021-12-15 10:24:34+00:00,https://twitter.com/ruhutsitompul/status/1471063626744164354,@a0927277163 Ha ha ha itulah hebatnya sipoltak dia tinggalkan langsung jadi hello kitty tapi sok galak ka’cian deh MERDEKA🤟👍🙏🇮🇩.,0,2,0,,1387286408.0,a0927277163,"Taoyuan County, Taiwan",385.0,86.0,ha ha ha hebat sipoltak tinggal langsung hello kitty sok galak ka cian deh merdeka
2081,1471056328571322370,2021-12-15 09:55:34+00:00,https://twitter.com/ruhutsitompul/status/1471056328571322370,"@Tukang_sultan dulu boleh ngotot 20% ada Si Poltak dipartai itu, eh setelah ditinggalkan langsung nyungsep minta 0% ha ha ha Poltak dilawan ya sudah Sip deh MERDEKA🤟👍🙏🇮🇩.",0,1,0,,,,,,,ngotot 20 si poltak partai eh tinggal langsung nyungsep 0 ha ha ha poltak lawan ya sip deh merdeka
2082,1471051995532316672,2021-12-15 09:38:21+00:00,https://twitter.com/ruhutsitompul/status/1471051995532316672,"Kalau ma’u berpolitik melalui Partai Politik harus bermental petarung jangan kalah sebelum berperang eh dulu ngotot 20% eh sekarang kalah melulu minta menjadi 0% dengan mencari Kambing Hitam, sudah kalau tidak mampu ngurus partai bubarin saja jangan cengeng MERDEKA🤟👍🙏🇮🇩. https://t.co/MgGR5A2udf",733,161,107,,,,,,,ma u politik partai politik mental tarung kalah perang eh ngotot 20 eh kalah melulu 0 cari kambing hitam ngurus partai bubarin cengeng merdeka
2083,1471034390679482368,2021-12-15 08:28:23+00:00,https://twitter.com/ruhutsitompul/status/1471034390679482368,"Pak Joko Widodo Presiden RI ke 7 tidak pernah menyalahi  pendahulunya, yang benar pendahulunya genit sich mau ikut2an campuri kebijakan Pak JOKOWI sudah baik2 saja duduk diboncengan MERDEKA🤟👍🙏🇮🇩. https://t.co/40ePWr9JLM",928,140,99,,,,,,,joko widodo presiden ri 7 salah genit sich ikut2an campur bijak jokowi baik2 duduk bonceng merdeka
2084,1471009374483070976,2021-12-15 06:48:59+00:00,https://twitter.com/ruhutsitompul/status/1471009374483070976,"Mari hening sehening sejenak, “Selamat Natal✝️Tahun Baru 2022 Tuhan Memberkati bagi yg merayakan &amp; Turut merayakan” Shalom  MERDEKA🙏🇮🇩.https://t.co/xqKtnFRXKf",189,17,22,,,,,,,mari hening hening jenak selamat nataltahun 2022 tuhan kati yg raya raya shalom merdeka
2085,1470705650678132741,2021-12-14 10:42:06+00:00,https://twitter.com/ruhutsitompul/status/1470705650678132741,"@Kennedy_mnl @ListyoSigitP Benar apa yg dikatakan SahabatKu Kennedy, mungkin Penegak Hukum melihat dari sudut lain si zali ini mau cari popularitas murahan jadi kalau ditangkap do’i merasa Hero ha ha ha ka’cian deh.",0,0,0,,270848921.0,Kennedy_mnl,"DKI Jakarta, Indonesia",177.0,389.0,yg sahabat kennedy tegak hukum lihat sudut si zal cari popularitas murah tangkap do i hero ha ha ha ka cian deh
2086,1470689132707942400,2021-12-14 09:36:27+00:00,https://twitter.com/ruhutsitompul/status/1470689132707942400,"Lihat yg baik ya, Selamat menonton Sukses terusssssss Sip deh MERDEKA🤟👍🙏🇮🇩. https://t.co/nf5wl1Xo5Z",322,22,44,,,,,,,lihat yg ya selamat tonton sukses terusssssss sip deh merdeka
2087,1470634173543059456,2021-12-14 05:58:04+00:00,https://twitter.com/ruhutsitompul/status/1470634173543059456,"Makin Sakit Jiwa Bahasa Medannya makin Pesong, siapa dia ha ha ha Jenderal Kancilpun tidak mau mendengar printahnya apalagi Jenderal TNI yang menjungjung Sapta Marga👮‍♀️Sumpah Prajurit Kelaut sajalah kau Zali MERDEKA🤟👍🙏🇮🇩. https://t.co/1Eb4OeKC7M",731,189,74,,,,,,,sakit jiwa bahasa medan pesong ha ha ha jenderal kancil dengar printahnya jenderal tni menjungjung sapta margasumpah prajurit laut kau zal merdeka
2088,1470582426585817090,2021-12-14 02:32:27+00:00,https://twitter.com/ruhutsitompul/status/1470582426585817090,"Indonesia❤️tercinta yg Ideologinya Pancasila sangat menghormati kerukunan Umat beragama tidak mengenal Dominasi Mayoritas dan Tirani Minoritas, menuju Indonesia Maju Paten MERDEKA🤟👍🙏🇮🇩. https://t.co/kCTuAYBk1w",120,12,14,,,,,,,indonesiatercinta yg ideologi pancasila hormat rukun umat agama kenal dominasi mayoritas tirani minoritas tuju indonesia maju paten merdeka
2089,1470580000675954689,2021-12-14 02:22:48+00:00,https://twitter.com/ruhutsitompul/status/1470580000675954689,Indahnya Natal Tuhan Memberkati Kita semua baik yg seiman dan juga Sahabat2 yg bukan seiman Jayalah IndonesiaKu❤️tercinta Shalom MERDEKA🤟👍🙏🇮🇩. https://t.co/OuVsLOujww,442,20,52,,,,,,,indah natal tuhan kati yg iman sahabat2 yg iman jaya indonesiakutercinta shalom merdeka
2090,1470565640469581829,2021-12-14 01:25:45+00:00,https://twitter.com/ruhutsitompul/status/1470565640469581829,@AbdulMa68325766 Haleluya Puji Tuhan Yesus Shalom.,0,0,0,,7.234964960756736e+17,AbdulMa68325766,"Kalimantan Timur, Indonesia",52.0,324.0,haleluya puji tuhan yesus shalom
2091,1470249533066018816,2021-12-13 04:29:39+00:00,https://twitter.com/ruhutsitompul/status/1470249533066018816,Ini perlu ditonton Barisan Sakit Hati👺Kadrun2 yg pakai Kaca Mata Kuda “Selamat Natal✝️Tahun Baru 2022” Tuhan Memberkati Shalom Paten MERDEKA 🤟👍🙏🇮🇩.https://t.co/8pJ8e05A7W,803,118,163,,,,,,,tonton baris sakit hatikadrun2 yg pakai kaca mata kuda selamat nataltahun 2022 tuhan kati shalom paten merdeka
2092,1470209963364548609,2021-12-13 01:52:25+00:00,https://twitter.com/ruhutsitompul/status/1470209963364548609,EGP emang gua pikirin kau ngomong apa ? yg jelas Kami Rakyat Indonesia❤️tercinta terussssss mendukung Pemerintahan Bpk Joko Widodo Presiden Ri ke 7 mencegah dan menghadapi Pandemi COVID-19 “Selamat Natal &amp; Tahun Baru 2022” Paten MERDEKA🤟👍🙏🇮🇩. https://t.co/Vt48t1TFbS,1121,379,131,,,,,,,egp emang gua pikirin kau ngomong yg rakyat indonesiatercinta terussssss dukung perintah bpk joko widodo presiden ri 7 cegah hadap pandemi covid - 19 selamat natal 2022 paten merdeka
2093,1469828523523145731,2021-12-12 00:36:42+00:00,https://twitter.com/ruhutsitompul/status/1469828523523145731,@kitayusman Ha ha ha hanya orang tolol yg simpati ka’cian deh Wassalam👎😂.,0,0,0,,,,,,,ha ha ha orang tolol yg simpati ka cian deh wassalam
2094,1469575453660696578,2021-12-11 07:51:06+00:00,https://twitter.com/ruhutsitompul/status/1469575453660696578,"@SeptionoCatur PDI Perjuangan Ketua Umum Ibu Megawati Soekarnoputri tegas langsung memberi hukuman Siapapun Kader PDI Perjuangan yg terlibat, perlu Kami sampaikan Kita sedih semua Partai Politik yg ada wakilnya di Senayan DPR-MPR RI semua kadernya pernah terlibat korupsi MERDEKA🙏🇮🇩.",1,2,0,,7.781327451763548e+17,SeptionoCatur,,14.0,96.0,pdi juang ketua megawati soekarnoputri langsung hukum kader pdi juang yg libat sedih partai politik yg wakil senayan dpr - mpr ri kader libat korupsi merdeka
2095,1469318466159009792,2021-12-10 14:49:55+00:00,https://twitter.com/ruhutsitompul/status/1469318466159009792,"Ini juga SahabatKu Denny Siregar yg berani mengatakan kebenaran, do’aKu Semoga terusssssss diberkati Tuhan Paten MERDEKA🤟👍🙏🇮🇩https://t.co/XImSoN7TDG",450,34,55,,,,,,,sahabat denny siregar yg berani do moga terusssssss kati tuhan paten merdeka
2096,1469312179413217281,2021-12-10 14:24:56+00:00,https://twitter.com/ruhutsitompul/status/1469312179413217281,100 utk SahabatKu Abu yg baik Sukses terusssssss Tuhan Berkati Maturnuwun Wassalam Paten MERDEKA 🤟👍🙏🇮🇩.https://t.co/UXJPPuc52m,723,69,90,,,,,,,100 utk sahabat abu yg sukses terusssssss tuhan berkat maturnuwun wassalam paten merdeka
2097,1468784701565399042,2021-12-09 03:28:56+00:00,https://twitter.com/ruhutsitompul/status/1468784701565399042,@Predator_4848 Tidak ada satu partai apapun kadernya tdk Korupsi tolong tunjukkan parpol mana yg nol korupsinya  MERDEKA🤟👍🙏🇮🇩.,0,3,0,,580644061.0,Predator_4848,INDONESIA,508.0,833.0,partai kader tdk korupsi tolong parpol yg nol korupsi merdeka
2098,1468779268037496842,2021-12-09 03:07:20+00:00,https://twitter.com/ruhutsitompul/status/1468779268037496842,@chandrajuni82 @Nicho_Silalahi @jokowi @FerdinandHaean3 Haleluya Puji Tuhan Yesus Shalom.,0,1,0,,4420683378.0,chandrajuni82,"Kota Pematang Siantar,SUMUT",377.0,533.0,haleluya puji tuhan yesus shalom
2099,1468776501285834755,2021-12-09 02:56:21+00:00,https://twitter.com/ruhutsitompul/status/1468776501285834755,"Rakyat Indonesia❤️tercinta menjadi miskin karena kelakuan Para Koruptor, mari dukung Aparat Penegak Hukum Pak Joko Widodo Presiden RI ke 7 dengan melalui Putusan Pengadilan telah mempunyai kekuatan hukum yang tetap Hukum Mati Koruptor MERDEKA🤟👍🙏🇮🇩. https://t.co/9UmrAacsHQ",504,117,38,,,,,,,rakyat indonesiatercinta miskin laku koruptor mari dukung aparat tegak hukum joko widodo presiden ri 7 putus adil kuat hukum hukum mati koruptor merdeka
2100,1468749152603426819,2021-12-09 01:07:40+00:00,https://twitter.com/ruhutsitompul/status/1468749152603426819,"Kalau nanti apa yg diberitakan ini benar terjadi ichhh ngeri kali, berdiri bulu kudukKu “Sukses terusssssss Densus 88 anti teror Paten” MERDEKA👍🙏🇮🇩.https://t.co/yKKuf9xuYK",854,88,143,,,,,,,yg berita ichhh ngeri kali bulu kuduk sukses terusssssss densus 88 anti teror paten merdeka
2101,1468521512852283394,2021-12-08 10:03:07+00:00,https://twitter.com/ruhutsitompul/status/1468521512852283394,@markkezhoot Haleluya Puji Tuhan Yesus Shalom.,2,0,0,,3066787212.0,markkezhoot,senegal,224.0,523.0,haleluya puji tuhan yesus shalom
2102,1468515703485452291,2021-12-08 09:40:02+00:00,https://twitter.com/ruhutsitompul/status/1468515703485452291,"@rudyfox99 @Dennysiregar7 @GunRomli @FerdinandHaean3 @YaqutCQoumas @mohmahfudmd @jokowi Tdk cukup dihapus, proses Hukum saja tolong ya Pak Polisi MERDEKA🤟🙏🇮🇩.",1,0,0,,1354196990.0,rudyfox99,"Jakarta, Indonesia",389.0,894.0,tdk hapus proses hukum tolong ya polisi merdeka
2103,1468513249293324293,2021-12-08 09:30:16+00:00,https://twitter.com/ruhutsitompul/status/1468513249293324293,"Ichhh ngeri kali nie lagu, takut achhh dengarnya suara Rakyat suara Tuhan MERDEKA🙏🇮🇩. https://t.co/kJJRQzXTGz",780,164,121,,,,,,,ichhh ngeri kali nie lagu takut achhh dengar suara rakyat suara tuhan merdeka
2104,1468189950424145926,2021-12-07 12:05:36+00:00,https://twitter.com/ruhutsitompul/status/1468189950424145926,@IndahPa31661606 Haleluya Puji Tuhan Yesus Shalom.,1,0,0,,,,,,,haleluya puji tuhan yesus shalom
2105,1468014698591256577,2021-12-07 00:29:13+00:00,https://twitter.com/ruhutsitompul/status/1468014698591256577,@oposan007 anjing ini makin stresssssss kecebur dicomberan ha ha ha Shalom,0,1,0,,,,,,,anjing stresssssss cebur comberan ha ha ha shalom
2106,1467830034094125056,2021-12-06 12:15:25+00:00,https://twitter.com/ruhutsitompul/status/1467830034094125056,@jepriadim2 Haleluya Puji Tuhan Yesus Shalom👍🇮🇩.,0,0,0,,,,,,,haleluya puji tuhan yesus shalom
2107,1467768596604456961,2021-12-06 08:11:17+00:00,https://twitter.com/ruhutsitompul/status/1467768596604456961,@donypurnomo1 👍👍👍👍👍👍👍thanks MERDEKA🙏🇮🇩.,2,1,0,,749225137.0,donypurnomo1,Kudus,96.0,342.0,thanks merdeka
2108,1467714934532231171,2021-12-06 04:38:03+00:00,https://twitter.com/ruhutsitompul/status/1467714934532231171,"Ha ha ha Dunia lebih tertawa termehek mehek, setelah beberapa kali menjabat Komisaris Utama di perusahaan BUMN Refly H seorang Doktor tapi gagal terusssssss nggak bisa kerja akhirnya dipecat dan sekarang merengek rengek minta diperhatikan nggak ada malunya MERDEKA🤟👍🙏🇮🇩. https://t.co/njAUyT0qGN",1197,305,207,,,,,,,ha ha ha dunia tertawa termehek mehek kali jabat komisaris utama usaha bumn refly h orang doktor gagal terusssssss nggak kerja pecat rengek rengek perhati nggak malu merdeka
2109,1467659689060044800,2021-12-06 00:58:32+00:00,https://twitter.com/ruhutsitompul/status/1467659689060044800,"@tni_ad Sudah betul itu Jenderal TNI AD Kang Dudung KSAD, sikat terusssssss yg suka jual2 Agama, emangnya Nenek Moyangnya pemilik agama tertentu TNI itu dari dan untuk Rakyat Indonesia❤️tercinta Nuhun pisan Paten MERDEKA🤟👍🙏🇮🇩.",19,2,1,,,,,,,jenderal tni ad kang dudung ksad sikat terusssssss yg suka jual2 agama emang nenek moyang milik agama tni rakyat indonesiatercinta nuhun pis paten merdeka
2110,1467657087161290758,2021-12-06 00:48:11+00:00,https://twitter.com/ruhutsitompul/status/1467657087161290758,"@74MahlukHalus Pak Joko Widodo Presiden RI makin Oke saja, BSH👺Kadrun makin stresssssss saja ha ha ha marah nie ye goblok sich MERDEKA🤟👍🙏🇮🇩.",1,0,0,,,,,,,joko widodo presiden ri oke bshkadrun stresssssss ha ha ha marah nie ye goblok sich merdeka
2111,1467303173731729411,2021-12-05 01:21:52+00:00,https://twitter.com/ruhutsitompul/status/1467303173731729411,"@libert956 Mauliate thanks terima kasih, Sukses terusssssss ya SahabatKu Libertus Shalom👍🙏🇮🇩.",2,0,0,,625337302.0,libert956,jakarta,149.0,349.0,mauliate thanks terima kasih sukses terusssssss ya sahabat libertus shalom
2112,1467085736365023236,2021-12-04 10:57:51+00:00,https://twitter.com/ruhutsitompul/status/1467085736365023236,"@Fr4nst Terima kasih, Tuhan memberkati SahabatKu yg baik Sukses terusssssss Sip deh❤️👍🙏🇮🇩.",1,0,0,,7.20655727816106e+17,Fr4nst,Bumi,2499.0,1572.0,terima kasih tuhan kati sahabat yg sukses terusssssss sip deh
2113,1467084007695286272,2021-12-04 10:50:59+00:00,https://twitter.com/ruhutsitompul/status/1467084007695286272,"Sabtu yang berbahagia bagi keluarga kami, Sarah mendapat Top Student Award, dan adikNya Owen mendapat medali perak #2 untuk Tanding Olahraga Berkuda Equestrian 🐴🐴 Semoga Kedua AnakKu ini terusssssss diberkati Tuhan. Amin SHALOM👍🙏🇮🇩 https://t.co/PJF1NW9QqO",809,76,33,,,,,,,sabtu bahagia keluarga sarah top student award adik owen medali perak 2 tanding olahraga kuda equestrian moga anak terusssssss kati tuhan amin shalom
2114,1467078571042631681,2021-12-04 10:29:22+00:00,https://twitter.com/ruhutsitompul/status/1467078571042631681,"Terima kasih Tuhan, berkatMu yg sangat membahagiakan Keluarga BesarKu Sarah anak Kami mendapat Top Student Award dari ACS Jakarta Paten MERDEKA🤟👍🙏🇮🇩. https://t.co/hdjUHymjiH",775,54,30,,,,,,,terima kasih tuhan berkat yg bahagia keluarga sarah anak top student award acs jakarta paten merdeka
2115,1467024363106930690,2021-12-04 06:53:58+00:00,https://twitter.com/ruhutsitompul/status/1467024363106930690,@syahrial_nst Haleluya Puji Tuhan Yesus Lanjutkan Shalom👍🙏🇮🇩.,1,0,0,,,,,,,haleluya puji tuhan yesus shalom
2116,1466945141583663106,2021-12-04 01:39:10+00:00,https://twitter.com/ruhutsitompul/status/1466945141583663106,"Apa yg dikatakan Sekjen PDI Perjuangan Mas Hasto Kristiyanto benar, tolong janganlah mengkritik hanya ingin menyalah nyalahkan yg tdk perlu disalahkan krn maksud Mensos Bu Risma ingin menyemangati utk kebaikan🙏🇮🇩.https://t.co/lVyA1u1Xd3",162,58,9,,,,,,,yg sekjen pdi juang mas hasto kristiyanto tolong kritik salah nyalahkan yg tdk salah krn maksud mensos bu risma semangat utk
2117,1466569415541989376,2021-12-03 00:46:10+00:00,https://twitter.com/ruhutsitompul/status/1466569415541989376,@yashadipura Ha ha ha nggak selevel kok mau diadu debat ka’cian deh Wassalam.,0,0,0,,,,,,,ha ha ha nggak level adu debat ka cian deh wassalam
2118,1466187414041350144,2021-12-01 23:28:14+00:00,https://twitter.com/ruhutsitompul/status/1466187414041350144,"@Nicho_Silalahi Ha ha ha lucu X kau, Aku tertawa termehek mehek Mauliate Shalom.",1,1,0,,,,,,,ha ha ha lucu x kau tertawa termehek mehek mauliate shalom
2119,1466182476246642688,2021-12-01 23:08:37+00:00,https://twitter.com/ruhutsitompul/status/1466182476246642688,"Bpk Jenderal TNI AD DUDUNG KSAD nuhun pisan dgn pernyataan2nya utk melindungi Rakyat Indonesia❤️tercinta menjadi tenang dan terlindungi, adapun yg kebakaran jenggot kembalilah kejalan yg benar Kita semua bersaudara NKRI Paten MERDEKA🤟👍🙏🇮🇩.",795,37,68,,,,,,,bpk jenderal tni ad dudung ksad nuhun pis dgn pernyataan2nya utk lindung rakyat indonesiatercinta tenang lindung yg bakar jenggot jalan yg saudara nkri paten merdeka
2120,1466177781419577344,2021-12-01 22:49:58+00:00,https://twitter.com/ruhutsitompul/status/1466177781419577344,"@n_tho Ha ha ha ngingatin biar ta’u diri aja kok, Sip deh Wassalam.",0,0,0,,227161331.0,n_tho,Luwuk,30.0,108.0,ha ha ha ngingatin biar ta u aja sip deh wassalam
2121,1465979570893377538,2021-12-01 09:42:20+00:00,https://twitter.com/ruhutsitompul/status/1465979570893377538,@GmSholeh Haleluya Puji Tuhan Yesus Shalom.,2,0,0,,1368243517.0,GmSholeh,,7.0,69.0,haleluya puji tuhan yesus shalom
2122,1465744060191150081,2021-11-30 18:06:30+00:00,https://twitter.com/ruhutsitompul/status/1465744060191150081,"Aku yg pernah dibesarkan dan membesarkan Partai Demokrat terkaget kaget serta sangat sedih ada apa ini, PD Provinsi Riau dieraKu sangat menonjol banyak Kadernya yg menjadi Kepala Daerah dan Pimpinan DPRD Tk I &amp; Tk II Aku Menko Polhukam PD MERDEKA🤟🙏🇮🇩.https://t.co/nDTJn0tQTn",303,57,46,,,,,,,yg partai demokrat kaget kaget sedih pd provinsi riau era tonjol kader yg kepala daerah pimpin dprd tk i tk ii menko polhukam pd merdeka
2123,1465663100065968129,2021-11-30 12:44:48+00:00,https://twitter.com/ruhutsitompul/status/1465663100065968129,@djankamenov_13 @BossTemlen @HakamBmz Haleluya Puji Tuhan Yesus Shalom.,0,0,0,,2171362513.0,djankamenov_13,BATAVIA-BANTEN-SILIWANGI_INDON,826.0,5003.0,haleluya puji tuhan yesus shalom
2124,1465630777459175427,2021-11-30 10:36:22+00:00,https://twitter.com/ruhutsitompul/status/1465630777459175427,@Twitlandguard Haleluya Tuhan Yesus Memberkati Shalom.,3,2,0,,2333813654.0,Twitlandguard,Indonesia,253.0,524.0,haleluya tuhan yesus kati shalom
2125,1465621338672959489,2021-11-30 09:58:51+00:00,https://twitter.com/ruhutsitompul/status/1465621338672959489,@AbdulMa68325766 Haleluya Puji Tuhan Yesus Shalom.,0,0,0,,7.234964960756736e+17,AbdulMa68325766,"East Borneo, Indonesia",52.0,324.0,haleluya puji tuhan yesus shalom
2126,1465613154398793740,2021-11-30 09:26:20+00:00,https://twitter.com/ruhutsitompul/status/1465613154398793740,"Maju terusssssss SahabatKu Deny Siregar jangan ada rasa takut, selama kebenaran yang disampaikan Paten MERDEKA🤟👍🙏🇮🇩. https://t.co/FQQrF25GyT",659,85,60,,,,,,,maju terusssssss sahabat deny siregar takut paten merdeka
2127,1465501688416989188,2021-11-30 02:03:24+00:00,https://twitter.com/ruhutsitompul/status/1465501688416989188,Belanda masih jauh eh kenapa orang sakit makin banyak ya ? ha ha ha pedagang kaca makin sepi nie nggak ada yg mau ngaca berani mengatakan mau Nyapres sudah pada pesong ka’le MERDEKA🤟👍🙏🇮🇩. https://t.co/gy3IFzfPJT,921,380,119,,,,,,,belanda eh orang sakit ya ha ha ha dagang kaca sepi nie nggak yg ngaca berani nyapres pesong ka le merdeka
2128,1465462831302647811,2021-11-29 23:29:00+00:00,https://twitter.com/ruhutsitompul/status/1465462831302647811,@BocaBauKencur Haleluya Puji Tuhan Yesus Shalom.,0,1,0,,,,,,,haleluya puji tuhan yesus shalom
